doc_id,doc_type,file_name,_page,_table_idx,_row,table_uid,section_number_near,section_title_near,caption_near,table_order_in_page,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,3,1,39,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p003::t01,,,,39,,"15. LA PLACA DE IDENTIFICACIÓN DEBE SER EN ACERO INOXIDABLE, CON UN ESPESOR MÍNIMO DE 1/16"" RESISTENTE A LA CORROSIÓN, EN BAJO RELIEVE Y DEBE INSTALARSE EN UN LUGAR VISIBLE SUJETO DE FORMA FIRME AL EQUIPO. LA PLACA DEBE TENER, COMO
MÍNIMO, LA INFORMACIÓN DEL FABRICANTE, EL MODELO, EL NÚMERO DE SERIE, LA CAPACIDAD DE DOSIFICACIÓN EN CAUDAL Y PRESIÓN, EL TAG, LA FECHA DE FABRICACIÓN, DIMENSIONES GENERALES, LÍMITES MÁXIMOS Y MÍNIMOS DE DISEÑO PERMISIBLES.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,3,1,40,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p003::t01,,,,40,,"16. EL PATÍN DEBERÁ ENTREGARSE CON DOS (2) PLATINAS DE PUESTA A TIERRA, EN COBRE ELECTROLÍTICO, ESTAÑADAS O CADMIADAS Y CON PERFORACIONES ROSCADAS PARA FIJACIÓN DE LOS CONECTORES.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,3,1,41,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p003::t01,,,,41,,17. TODOS LOS ELEMENTOS ELÉCTRICOS Y MECÁNICOS DEBERÁN SER ADECUADAMENTE SOPORTADOS. EL DISEÑO DETALLADO DE SOPORTES SERÁ APROBADO POR ECOPETROL S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,3,1,42,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p003::t01,,,,42,,"18. EL PAQUETE DE INYECCIÓN DE QUÍMICA DEBE INCLUIR LAS SEÑALES E INDICADORES EN PANEL DE CONTROL LOCAL, LOS CONTACTOS PARA OPERACIÓN REMOTA DEBERAN SER SUMINISTRADOS SEGÚN P&ID.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,3,1,43,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p003::t01,,,,43,,19. EL PROVEEDOR DEBE CONFIRMAR EL FACTOR DE SERVICIO PARA UN BUEN FUNCIONAMIENTO DEL MOTOR - BOMBA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,3,1,44,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p003::t01,,,,44,,20. EL PROVEEDOR DEBERÁ SUMINISTRAR COMO UN ITEM SUELTO SEIS (6) BOQUILLAS DE DOSIFICACIÓN DE QUIMICO 'QUILL' POR CADA PUNTO DE INYECCIÓN Y TENIENDO EN CUENTA EL CAUDAL DE DOSIFICACIÓN QUE SE MUESTRA EN LA TABLA DE LA NOTA 1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,3,1,45,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p003::t01,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,3,1,46,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p003::t01,,,,46,,"21.ELALCANCEDELPROVEEDORDELPAQUETENOCONTEMPLALATUBERÍADESDELASBRIDASDEDESCARGADE3/4""HASTALACONEXIÓNDELQUILLDEINYECCION,LOSCUATRO(4)QUILLDEINYECCIONSEDEBERANENTREGARPORPARTEDELPROVEEDORDEL
PAQUETE COMO ITEMS SEPARADOS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,3,1,47,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p003::t01,,,,47,,22. SE REQUIEREN TRES (3) TANQUES DE ALMACENAMIENTO DE QUIMICO QUE DEBÉ ESTAR INCLUIDO DENTRO DEL SKID DEL PAQUETE. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,3,1,48,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p003::t01,,,,48,,"23. EL VENDEDOR DEBERÁ VERIFICAR LA PRESIÓN DE INYECCIÓN, TEMPERATURA Y CAUDAL REQUERIDO PARA CADA PAQUETE DE INYECCIÓN AL MOMENTO DE SU SUMINISTRO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,3,1,49,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p003::t01,,,,49,,24. EL VENDEDOR DEBERÁ SUMINISTRAR LA TUBERIA Y ACCESORIOS DE INTERCONEXION ENTRE EL TANQUE DE ALMACENAMIENTO Y EL MANIFOLD DE ENTRADA SEGÚN EL P&ID REFERENCIADO.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,4,1,1,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p004::t01,,,,1,,,"PROYECTO Ingeniería Detallada Proyecto Acondicionamiento Estratégico de Cupiagua
CLIENTE Ecopetrol S.A.
ESTACIÓN CPF CUPIAGUA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,4,1,2,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p004::t01,,,,2,"HOJA DE DATOS PAQUETE DE
INYECCIÓN DE QUÍMICOS",,"TAG M156CIP-5503
ESPEC. FFM/F-S-ME-015
P&ID FFD/F-PCF-US-PRE-55-552-2/2
REQUISICIÓN FFM/F-MEQ-014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,4,1,3,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p004::t01,,,,3,,DIAGRAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,4,1,4,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p004::t01,,,,4,,"Nota: Este diagrama es ilustrativo, el diseño y representación es responsabilidad del PROVEEDOR, Tomado de PUM/F-PCF-PU-PRE-55-552-2/2, se debe pedir la ultima versión del P&ID para este paquete.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,1,CLIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,2,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,3,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,5,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,6,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,7,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,7,1,20-11-2023,"Aprobado para construcción – Actualización según donde se
indique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,8,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,8,,,,,,"Brayan Quispe
(BQS)","Miguel Salamanca
(MSC)","Omar Villarreal
(OVG)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,9,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,9,0,30-10-2023,Aprobado para construcción,,,"Brayan Quispe
(BQS)","Miguel Salamanca
(MSC)","Omar Villarreal
(OVG)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,10,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,10,A1,02-09-2022,Emitido para comentarios del cliente,,,"Miguel Salamanca
(MSC)","Omar Villarreal
(OVM)","Omar Carrillo
(OCA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,11,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,11,P,03-05-2022,Emitido para comentarios internos,,,"Miguel Salamanca
(MSC)","Omar Villarreal
(OVM)","Omar Carrillo
(OCA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,12,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,12,REV,DATE,DESCRIPTION,,,Author,Checked by,Approved by,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,13,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,13,"S
U
T
A
T
S","FOR INFORMATION
FOR APPROVAL/COMMENTS
FOR DESIGN",,,"FOR PURCHASING
FOR CONSTRUCTION
AS BUILT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,1,1,14,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p001::t01,,,,14,"DOCUMENT NUMBER
FFM/F-S-ME-015",,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,2,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p002::t01,,,,1,"PROJECT
Ingeniería Detalle Acondicionamiento
Estratégico Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,2,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p002::t01,,,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,2,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p002::t01,,,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page i / i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,2,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p002::t01,,,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,2,2,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p002::t02,,,,5,Edición,Fecha,Objeto de la Edición,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,2,2,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p002::t02,,,,6,"P
A1
0
1","Mayo 2022
Agosto 2022
Octubre 2023
Noviembre
2023","Edición inicial
Emitido para cometarios del cliente
Aprobado para construcción
Actualización",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,4,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p004::t01,11.2,Marcado de Envío ............................................................................................................. 37,,1,"PROJECT
Ingeniería Detalle Acondicionamiento
Estratégico Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,4,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p004::t01,11.2,Marcado de Envío ............................................................................................................. 37,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,4,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p004::t01,11.2,Marcado de Envío ............................................................................................................. 37,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page ii / iv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,4,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p004::t01,11.2,Marcado de Envío ............................................................................................................. 37,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,5,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p005::t01,12.4,Manual de Instrucciones ................................................................................................... 40,,1,"PROJECT
Ingeniería Detalle Acondicionamiento
Estratégico Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,5,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p005::t01,12.4,Manual de Instrucciones ................................................................................................... 40,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,5,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p005::t01,12.4,Manual de Instrucciones ................................................................................................... 40,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page iii / iv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,5,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p005::t01,12.4,Manual de Instrucciones ................................................................................................... 40,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,6,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p006::t01,12.4,Manual de Instrucciones ................................................................................................... 40,,1,"PROJECT
Ingeniería Detalle Acondicionamiento
Estratégico Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,6,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p006::t01,12.4,Manual de Instrucciones ................................................................................................... 40,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,6,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p006::t01,12.4,Manual de Instrucciones ................................................................................................... 40,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page iv / iv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,6,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p006::t01,12.4,Manual de Instrucciones ................................................................................................... 40,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,8,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p008::t01,2.2,Abreviaturas,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,8,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p008::t01,2.2,Abreviaturas,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,8,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p008::t01,2.2,Abreviaturas,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 2 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,8,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p008::t01,2.2,Abreviaturas,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,9,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p009::t01,2.2,Abreviaturas,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,9,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p009::t01,2.2,Abreviaturas,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,9,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p009::t01,2.2,Abreviaturas,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 3 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,9,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p009::t01,2.2,Abreviaturas,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,10,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p010::t01,3.1.2,American Society of Mechanical Engineers (ASME),,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,10,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p010::t01,3.1.2,American Society of Mechanical Engineers (ASME),,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,10,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p010::t01,3.1.2,American Society of Mechanical Engineers (ASME),,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 4 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,10,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p010::t01,3.1.2,American Society of Mechanical Engineers (ASME),,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,11,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p011::t01,3.1.4,International Organization for Standardization (ISO),,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
